____VehicleSample__
hhID,vehIDinHH,hhWt,nTrips
1035198,3,303.74908,1
___Trip_
gID,dayID,idInDay,secsFromLastTrip,numRecSteps,miles,year,month,day,hr24,min,sec,numPayloadAdjust
0,0,0,30625,9366,130.21385,2012,5,25,5,46,23,1
tStepID,payloadKg
0,0.0
speedMPH,fltGrade,recAuxKW
40.9,-0.0022914058,0.0
41.6,-0.0029031916,0.0
42.3,-0.0032956745,0.0
43.1,-0.0035103348,0.0
43.4,-0.0036032202,0.0
44.0,-0.0036245745,0.0
44.1,-0.003609695,0.0
43.7,-0.0035729492,0.0
43.9,-0.0035029482,0.0
45.1,-0.0033597255,0.0
46.6,-0.00307664,0.0
48.1,-0.0025735828,0.0
49.6,-0.0017894558,0.0
50.8,-7.308363E-4,0.0
51.3,4.901001E-4,0.0
50.3,0.0016727059,0.0
48.4,0.0026128232,0.0
46.2,0.003192952,0.0
42.5,0.0034057307,0.0
36.8,0.0033184392,0.0
31.0,0.003028471,0.0
26.4,0.0026334776,0.0
22.1,0.0022112448,0.0
18.9,0.001805367,0.0
15.699999,0.0014318479,0.0
14.1,0.0011008858,0.0
12.899999,8.173196E-4,0.0
11.0,5.7307025E-4,0.0
8.699999,3.6828627E-4,0.0
5.8,2.256598E-4,0.0
3.2,1.6053862E-4,0.0
2.7,1.5360126E-4,0.0
0.0,1.7010604E-4,0.0
0.0,1.8800826E-4,0.0
0.0,1.927987E-4,0.0
0.0,1.5908912E-4,0.0
2.599999,6.631606E-5,0.0
3.9,-5.9909784E-5,0.0
6.699999,-1.6866246E-4,0.0
9.5,-2.565479E-4,0.0
11.5,-3.6288166E-4,0.0
12.1,-5.030218E-4,0.0
12.6,-6.594515E-4,0.0
13.699999,-8.168275E-4,0.0
17.0,-9.706996E-4,0.0
20.0,-0.0011184074,0.0
22.4,-0.0012564746,0.0
23.7,-0.0013789741,0.0
27.2,-0.001477906,0.0
29.7,-0.0015481536,0.0
31.7,-0.0015896058,0.0
34.0,-0.0016053941,0.0
33.2,-0.001600037,0.0
32.1,-0.0015781333,0.0
30.9,-0.0015431019,0.0
29.6,-0.0014965166,0.0
28.5,-0.001437687,0.0
27.5,-0.0013634156,0.0
26.4,-0.0012703771,0.0
25.1,-0.0011592027,0.0
23.0,-0.0010348872,0.0
21.2,-9.026897E-4,0.0
19.8,-7.6409813E-4,0.0
20.1,-6.160444E-4,0.0
22.1,-4.5433754E-4,0.0
23.5,-2.7924372E-4,0.0
24.5,-9.768602E-5,0.0
26.1,8.006788E-5,0.0
27.1,2.4524197E-4,0.0
27.9,3.9297412E-4,0.0
29.5,5.214772E-4,0.0
31.0,6.292608E-4,0.0
32.7,7.1432436E-4,0.0
33.5,7.75945E-4,0.0
34.9,8.14419E-4,0.0
35.6,8.28496E-4,0.0
36.0,8.1360585E-4,0.0
37.4,7.603486E-4,0.0
38.8,6.5191736E-4,0.0
39.9,4.639144E-4,0.0
41.1,1.7225974E-4,0.0
42.2,-2.3275774E-4,0.0
43.2,-7.340782E-4,0.0
44.0,-0.0012839516,0.0
44.6,-0.001815357,0.0
44.7,-0.002266736,0.0
45.9,-0.0026028191,0.0
47.4,-0.002816691,0.0
48.8,-0.0029160427,0.0
50.3,-0.002906628,0.0
52.0,-0.0027824347,0.0
53.3,-0.002528299,0.0
54.8,-0.0021437241,0.0
56.2,-0.0016890827,0.0
57.6,-0.0013267214,0.0
58.9,-0.0013081874,0.0
60.0,-0.0018746402,0.0
61.2,-0.0030985787,0.0
62.4,-0.0047803014,0.0
63.1,-0.0065228213,0.0
63.4,-0.00795376,0.0
64.1,-0.00889488,0.0
64.7,-0.0093444865,0.0
65.4,-0.009342557,0.0
65.4,-0.008866394,0.0
64.6,-0.007837538,0.0
63.4,-0.0062334025,0.0
62.2,-0.004216572,0.0
61.0,-0.0021491614,0.0
59.1,-4.5015442E-4,0.0
55.4,5.8144645E-4,0.0
53.4,8.347189E-4,0.0
52.3,3.3965625E-4,0.0
49.9,-7.9991115E-4,0.0
46.7,-0.0024206974,0.0
44.1,-0.0042823195,0.0
41.4,-0.006091493,0.0
38.8,-0.007586199,0.0
42.3,-0.0086132595,0.0
36.3,-0.009143893,0.0
31.1,-0.0092437845,0.0
27.0,-0.009031415,0.0
23.0,-0.008635804,0.0
19.4,-0.008164695,0.0
18.1,-0.007691593,0.0
17.7,-0.0072527807,0.0
17.4,-0.006849623,0.0
16.4,-0.0064667687,0.0
15.6,-0.0061015543,0.0
15.0,-0.0057703843,0.0
14.399999,-0.0054825847,0.0
13.899999,-0.0052291616,0.0
13.399999,-0.004998897,0.0
14.1,-0.0047818986,0.0
15.5,-0.004569543,0.0
16.7,-0.0043605687,0.0
18.0,-0.004149446,0.0
20.5,-0.003918809,0.0
23.9,-0.003653732,0.0
26.1,-0.00335025,0.0
27.9,-0.0030083456,0.0
30.5,-0.002626135,0.0
32.4,-0.0022076648,0.0
32.9,-0.0017735914,0.0
32.5,-0.0013550527,0.0
31.5,-9.77141E-4,0.0
30.5,-6.485459E-4,0.0
29.5,-3.615081E-4,0.0
28.7,-1.0031578E-4,0.0
28.0,1.5190296E-4,0.0
27.6,4.0888402E-4,0.0
26.5,6.7245483E-4,0.0
25.2,9.321136E-4,0.0
24.0,0.001177393,0.0
23.6,0.0014044306,0.0
24.3,0.001612366,0.0
25.3,0.0017995398,0.0
26.7,0.001961119,0.0
27.7,0.0020859933,0.0
28.8,0.002153975,0.0
31.1,0.0021339566,0.0
33.5,0.001984214,0.0
33.1,0.0016569057,0.0
32.3,0.0011074764,0.0
32.0,3.0580707E-4,0.0
31.2,-7.53882E-4,0.0
30.1,-0.0020402144,0.0
29.1,-0.0034872647,0.0
27.9,-0.005019822,0.0
26.9,-0.0065541677,0.0
26.6,-0.007987348,0.0
26.4,-0.009230448,0.0
25.8,-0.010244371,0.0
24.7,-0.011028286,0.0
23.9,-0.0115922,0.0
24.4,-0.011943437,0.0
26.7,-0.012082352,0.0
28.7,-0.012004717,0.0
28.5,-0.011709242,0.0
27.7,-0.01120521,0.0
28.4,-0.010521866,0.0
29.5,-0.009711067,0.0
29.7,-0.008830526,0.0
28.8,-0.007930557,0.0
27.8,-0.0070587187,0.0
27.0,-0.006245915,0.0
26.8,-0.0054766866,0.0
27.8,-0.004699267,0.0
29.8,-0.0038682497,0.0
31.7,-0.0029605129,0.0
33.9,-0.0019715892,0.0
36.8,-9.3590503E-4,0.0
37.0,6.473172E-5,0.0
36.0,9.409349E-4,0.0
36.8,0.0016366388,0.0
39.4,0.0021414012,0.0
41.6,0.0024846634,0.0
43.5,0.002716125,0.0
44.7,0.0028873824,0.0
45.8,0.003043839,0.0
47.1,0.0032154524,0.0
49.0,0.0034032927,0.0
50.4,0.003571803,0.0
51.6,0.0036542672,0.0
51.1,0.0035709692,0.0
50.6,0.003255268,0.0
49.8,0.0026809738,0.0
49.8,0.0018836004,0.0
51.0,9.6709415E-4,0.0
52.5,8.145909E-5,0.0
54.1,-6.3337176E-4,0.0
55.8,-0.0011020481,0.0
57.5,-0.001324414,0.0
58.6,-0.0013505741,0.0
59.6,-0.0012529717,0.0
59.7,-0.001104497,0.0
58.7,-9.5588685E-4,0.0
58.0,-8.127418E-4,0.0
57.5,-6.2444987E-4,0.0
57.9,-3.001375E-4,0.0
58.8,2.4156584E-4,0.0
60.1,0.0010035231,0.0
60.8,0.0018632612,0.0
60.6,0.0026043584,0.0
61.3,0.0030466206,0.0
62.4,0.0031907351,0.0
63.4,0.003234135,0.0
64.0,0.0034109827,0.0
62.8,0.0037726818,0.0
61.4,0.0040882844,0.0
60.1,0.003941907,0.0
59.0,0.0029567082,0.0
58.5,0.0010232999,0.0
58.7,-0.0015703574,0.0
59.6,-0.004193448,0.0
60.7,-0.006139641,0.0
61.4,-0.00697006,0.0
60.7,-0.0066948193,0.0
60.1,-0.005694685,0.0
59.3,-0.0044767614,0.0
58.2,-0.0034353253,0.0
57.8,-0.0027527448,0.0
57.9,-0.0024484901,0.0
58.9,-0.0024836534,0.0
60.4,-0.0028295731,0.0
61.9,-0.0034620543,0.0
63.5,-0.004310674,0.0
64.5,-0.0052443454,0.0
64.8,-0.0061361548,0.0
64.5,-0.006939737,0.0
63.6,-0.007674904,0.0
63.1,-0.008317123,0.0
62.3,-0.008698511,0.0
62.2,-0.008538062,0.0
62.7,-0.007612646,0.0
63.9,-0.005952102,0.0
64.9,-0.0039000039,0.0
65.1,-0.0019655735,0.0
65.2,-5.632118E-4,0.0
64.7,1.5879708E-4,0.0
63.7,2.9490388E-4,0.0
62.5,3.815582E-5,0.0
61.8,-4.5023396E-4,0.0
62.8,-0.001081066,0.0
63.8,-0.0017849266,0.0
64.8,-0.0024219733,0.0
65.6,-0.0027325298,0.0
66.5,-0.002379753,0.0
67.4,-0.0010916302,0.0
68.3,0.0011363737,0.0
69.2,0.0039079646,0.0
69.9,0.006523667,0.0
70.8,0.008285232,0.0
71.4,0.008773234,0.0
71.5,0.0079418495,0.0
72.7,0.006093878,0.0
72.4,0.0038049454,0.0
72.8,0.00172913,0.0
73.1,2.8875403E-4,0.0
73.4,-5.314993E-4,0.0
72.7,-0.0010976077,0.0
71.8,-0.0018221544,0.0
72.0,-0.0028668516,0.0
72.7,-0.004036039,0.0
73.1,-0.0049215206,0.0
73.6,-0.0051827864,0.0
73.4,-0.004747438,0.0
72.8,-0.0038138696,0.0
72.3,-0.0027030867,0.0
72.8,-0.0016830832,0.0
73.2,-8.8025E-4,0.0
73.5,-3.1661577E-4,0.0
73.9,-7.840215E-6,0.0
74.0,-2.7248898E-5,0.0
74.5,-4.904395E-4,0.0
75.0,-0.0014591143,0.0
75.7,-0.002819243,0.0
76.0,-0.0042604567,0.0
76.3,-0.00542002,0.0
76.4,-0.006065692,0.0
76.1,-0.0061473604,0.0
75.5,-0.005720306,0.0
74.5,-0.0048821494,0.0
73.3,-0.003795782,0.0
72.1,-0.0027113394,0.0
70.7,-0.0018872665,0.0
69.2,-0.0014645789,0.0
67.7,-0.0014219023,0.0
66.4,-0.0016313376,0.0
64.9,-0.0019409298,0.0
62.8,-0.0022307415,0.0
60.9,-0.0024328479,0.0
60.2,-0.0025212886,0.0
60.8,-0.002490013,0.0
61.0,-0.002343352,0.0
61.8,-0.0021092058,0.0
62.5,-0.001857979,0.0
62.9,-0.0016921466,0.0
62.6,-0.0016923237,0.0
62.2,-0.001861722,0.0
62.6,-0.002126273,0.0
62.9,-0.0023874245,0.0
63.7,-0.0025726438,0.0
64.5,-0.0026481184,0.0
64.8,-0.0026036552,0.0
64.9,-0.002438105,0.0
64.1,-0.0021620332,0.0
64.7,-0.0018095375,0.0
66.0,-0.0014397625,0.0
66.3,-0.0011272061,0.0
65.2,-9.6069823E-4,0.0
64.2,-0.0010575558,0.0
64.0,-0.0015620466,0.0
63.4,-0.0025795223,0.0
63.7,-0.004038702,0.0
64.6,-0.0055752406,0.0
65.7,-0.006603172,0.0
66.7,-0.006639551,0.0
67.7,-0.0056715487,0.0
68.5,-0.004205799,0.0
69.4,-0.0029002149,0.0
70.3,-0.002111447,0.0
70.7,-0.0017530943,0.0
70.7,-0.0014975071,0.0
69.5,-0.0010607799,0.0
69.5,-3.56333E-4,0.0
70.7,5.1335385E-4,0.0
70.2,0.0013560853,0.0
70.0,0.002001091,0.0
70.5,0.002362414,0.0
71.0,0.0024317207,0.0
71.6,0.002235225,0.0
72.0,0.0018130995,0.0
72.3,0.0012364694,0.0
72.6,6.2560104E-4,0.0
72.2,1.2634571E-4,0.0
72.5,-1.5861973E-4,0.0
73.2,-2.2530944E-4,0.0
73.9,-1.4939794E-4,0.0
74.4,-1.8517374E-5,0.0
74.8,1.0563339E-4,0.0
75.3,1.6754746E-4,0.0
75.7,8.0738944E-5,0.0
75.7,-2.682574E-4,0.0
74.5,-9.500819E-4,0.0
73.0,-0.0019025374,0.0
71.4,-0.0029175156,0.0
70.1,-0.0037520838,0.0
69.5,-0.004274771,0.0
70.1,-0.004512369,0.0
71.0,-0.004582396,0.0
71.9,-0.0045999223,0.0
72.6,-0.004620433,0.0
73.5,-0.0046210885,0.0
74.5,-0.0045068013,0.0
75.3,-0.0041446015,0.0
75.9,-0.0034444367,0.0
75.4,-0.0024596616,0.0
74.9,-0.0014080264,0.0
75.5,-5.5340753E-4,0.0
75.9,-4.2535055E-5,0.0
76.4,1.51051E-4,0.0
76.8,1.5352543E-4,0.0
77.6,8.9419475E-5,0.0
78.0,3.1131378E-5,0.0
78.7,8.506172E-7,0.0
79.6,-6.4894707E-6,0.0
80.3,-3.4022187E-6,0.0
80.8,-5.444613E-7,0.0
81.2,-5.0582003E-6,0.0
81.8,-2.0739571E-5,0.0
82.1,-4.407532E-5,0.0
81.9,-5.4393822E-5,0.0
81.4,-6.218099E-6,0.0
81.2,1.5946051E-4,0.0
80.9,4.7140592E-4,0.0
80.7,8.577821E-4,0.0
80.7,0.001083488,0.0
80.3,7.591747E-4,0.0
80.2,-5.022853E-4,0.0
80.0,-0.002794596,0.0
79.7,-0.0057092663,0.0
79.4,-0.00847884,0.0
78.8,-0.01041891,0.0
78.3,-0.011276282,0.0
77.7,-0.011229107,0.0
77.3,-0.010669867,0.0
77.3,-0.00999144,0.0
76.9,-0.009434867,0.0
76.5,-0.008983836,0.0
76.3,-0.008358113,0.0
76.4,-0.007196011,0.0
76.7,-0.0053832857,0.0
77.0,-0.0032703702,0.0
76.7,-0.0015204547,0.0
76.2,-6.776669E-4,0.0
76.1,-8.3322206E-4,0.0
76.3,-0.0016158908,0.0
68.2,-0.0024343506,0.0
74.8,-0.002792301,0.0
76.4,-0.0025137344,0.0
75.4,-0.0017738228,0.0
75.7,-9.3212526E-4,0.0
75.4,-2.9058606E-4,0.0
75.3,4.6030786E-5,0.0
75.0,1.4109828E-4,0.0
74.1,1.1531698E-4,0.0
73.0,6.195998E-5,0.0
72.0,2.2972756E-5,0.0
71.5,3.4775296E-6,0.0
70.4,-7.170239E-6,0.0
68.8,-2.219095E-5,0.0
67.5,-5.0465595E-5,0.0
66.1,-9.057889E-5,0.0
64.7,-1.2313545E-4,0.0
63.3,-1.03264334E-4,0.0
63.8,3.7739243E-5,0.0
63.9,3.703139E-4,0.0
63.0,9.253226E-4,0.0
62.2,0.0016581063,0.0
63.1,0.002448428,0.0
63.8,0.0031336413,0.0
63.2,0.0035344376,0.0
62.2,0.0034466735,0.0
61.7,0.0026361456,0.0
61.9,9.176293E-4,0.0
63.6,-0.0016609984,0.0
64.3,-0.004679095,0.0
64.0,-0.0074591557,0.0
64.4,-0.00939668,0.0
66.1,-0.010198951,0.0
68.2,-0.009877739,0.0
69.7,-0.008654466,0.0
70.6,-0.0069195586,0.0
71.8,-0.0051627336,0.0
72.0,-0.0037982324,0.0
71.0,-0.0030110653,0.0
70.4,-0.0027704777,0.0
69.6,-0.0029656477,0.0
68.1,-0.0035066064,0.0
65.9,-0.0043153716,0.0
64.0,-0.0052687083,0.0
62.6,-0.0061940877,0.0
59.7,-0.0069395527,0.0
56.2,-0.0074410625,0.0
54.4,-0.007720792,0.0
53.0,-0.007835303,0.0
51.7,-0.007828236,0.0
51.3,-0.007711101,0.0
50.6,-0.0074670482,0.0
49.6,-0.007071807,0.0
48.7,-0.0065267845,0.0
45.0,-0.0058849496,0.0
41.7,-0.0052423873,0.0
39.5,-0.004693968,0.0
37.3,-0.004289388,0.0
35.3,-0.004025597,0.0
33.7,-0.0038715473,0.0
33.1,-0.0037942792,0.0
34.9,-0.003769763,0.0
36.0,-0.0037833727,0.0
35.2,-0.003825955,0.0
34.8,-0.003889036,0.0
35.0,-0.0039622067,0.0
35.2,-0.0040321304,0.0
34.3,-0.0040834905,0.0
28.7,-0.0041028187,0.0
25.2,-0.0040821657,0.0
23.0,-0.0040200637,0.0
20.7,-0.0039205323,0.0
18.7,-0.003790671,0.0
17.4,-0.0036364081,0.0
16.6,-0.0034602515,0.0
13.8,-0.0032677655,0.0
12.0,-0.0030705451,0.0
10.899999,-0.0028772885,0.0
9.8,-0.0026921958,0.0
9.1,-0.0025109414,0.0
13.0,-0.0023056366,0.0
16.8,-0.002033275,0.0
18.5,-0.0016661435,0.0
22.7,-0.0011996082,0.0
27.2,-6.3482334E-4,0.0
31.4,1.3831246E-5,0.0
34.4,6.9305254E-4,0.0
34.7,0.0013235298,0.0
32.6,0.0018402231,0.0
30.7,0.0022155857,0.0
28.8,0.0024567181,0.0
30.7,0.0025877068,0.0
31.0,0.002634094,0.0
26.7,0.0026183734,0.0
21.4,0.002561487,0.0
17.0,0.0024817353,0.0
14.8,0.0023914655,0.0
14.0,0.0022976878,0.0
13.8,0.002200841,0.0
15.199999,0.0020933188,0.0
16.4,0.0019703482,0.0
15.8,0.0018358405,0.0
14.8,0.0016927229,0.0
14.399999,0.001541917,0.0
16.6,0.0013846847,0.0
19.8,0.0012159348,0.0
21.8,0.0010294925,0.0
22.3,8.3141326E-4,0.0
22.8,6.3723314E-4,0.0
23.6,4.601063E-4,0.0
26.2,3.0670292E-4,0.0
28.0,1.8009917E-4,0.0
27.0,8.20706E-5,0.0
25.7,1.2843661E-5,0.0
24.9,-2.9688661E-5,0.0
24.1,-5.0039E-5,0.0
22.5,-5.3969685E-5,0.0
22.1,-4.6561872E-5,0.0
23.4,-3.0958934E-5,0.0
26.0,-8.362053E-6,0.0
29.0,2.0936872E-5,0.0
32.4,5.541621E-5,0.0
35.8,8.964984E-5,0.0
36.6,1.1333882E-4,0.0
36.1,1.1334012E-4,0.0
32.7,7.6815515E-5,0.0
31.4,-7.3420815E-6,0.0
29.4,-1.4740143E-4,0.0
28.7,-3.449359E-4,0.0
26.8,-5.944602E-4,0.0
25.1,-8.9044415E-4,0.0
25.3,-0.0012306742,0.0
24.8,-0.0016100742,0.0
24.1,-0.0020127003,0.0
23.2,-0.0024118102,0.0
21.8,-0.0027804922,0.0
19.6,-0.0031002958,0.0
16.5,-0.0033594724,0.0
14.0,-0.0035554,0.0
12.8,-0.003700886,0.0
11.6,-0.0038138456,0.0
10.1,-0.0039036877,0.0
8.8,-0.003975451,0.0
9.3,-0.004037155,0.0
11.899999,-0.004096501,0.0
14.8,-0.0041558812,0.0
15.899999,-0.0042129816,0.0
18.9,-0.0042627887,0.0
20.1,-0.0043006144,0.0
18.9,-0.004324874,0.0
18.4,-0.004336345,0.0
17.3,-0.00433721,0.0
17.0,-0.0043306137,0.0
17.3,-0.0043192534,0.0
17.0,-0.004304276,0.0
17.4,-0.0042858277,0.0
19.4,-0.004264514,0.0
20.7,-0.0042419117,0.0
22.0,-0.0042203222,0.0
23.5,-0.004202676,0.0
24.6,-0.0041923537,0.0
24.4,-0.004192722,0.0
23.3,-0.004206452,0.0
21.6,-0.0042345887,0.0
19.9,-0.0042758277,0.0
18.2,-0.0043270485,0.0
16.5,-0.004385723,0.0
15.8,-0.004451687,0.0
15.0,-0.004524464,0.0
13.6,-0.0046009445,0.0
12.399999,-0.0046781553,0.0
11.399999,-0.004755038,0.0
10.199999,-0.004832726,0.0
12.399999,-0.0049149655,0.0
15.1,-0.005006966,0.0
15.5,-0.00511212,0.0
15.899999,-0.0052268095,0.0
16.5,-0.0053450093,0.0
18.9,-0.005468741,0.0
21.4,-0.0056031803,0.0
23.9,-0.005744801,0.0
25.6,-0.0058812276,0.0
25.7,-0.005999291,0.0
24.9,-0.006091235,0.0
23.9,-0.0061553516,0.0
23.6,-0.0061926795,0.0
23.6,-0.006203344,0.0
23.2,-0.006184926,0.0
22.5,-0.0061337263,0.0
21.6,-0.0060477275,0.0
20.0,-0.0059282915,0.0
19.4,-0.0057783946,0.0
19.1,-0.0055984254,0.0
18.3,-0.0053851404,0.0
17.0,-0.0051401365,0.0
15.899999,-0.004877793,0.0
15.1,-0.004609491,0.0
14.5,-0.0043263026,0.0
14.899999,-0.0040187095,0.0
16.9,-0.0036894376,0.0
18.4,-0.0033317257,0.0
18.8,-0.0029356787,0.0
18.6,-0.0025213768,0.0
17.8,-0.002129856,0.0
18.3,-0.0017826516,0.0
19.0,-0.001471003,0.0
20.0,-0.0011786824,0.0
23.3,-9.0200355E-4,0.0
24.8,-6.515789E-4,0.0
24.7,-4.421067E-4,0.0
25.1,-2.815386E-4,0.0
25.5,-1.6857061E-4,0.0
25.8,-9.7528726E-5,0.0
26.2,-6.362938E-5,0.0
27.0,-6.4949374E-5,0.0
28.8,-1.0308817E-4,0.0
30.5,-1.8570454E-4,0.0
32.8,-3.2795052E-4,0.0
35.5,-5.469421E-4,0.0
35.1,-8.5157674E-4,0.0
33.1,-0.0012342113,0.0
29.4,-0.0016677083,0.0
26.3,-0.0021107402,0.0
24.2,-0.0025232348,0.0
21.8,-0.0028829672,0.0
20.5,-0.0031882846,0.0
19.9,-0.0034488882,0.0
22.0,-0.0036755558,0.0
24.2,-0.0038719014,0.0
24.6,-0.004031857,0.0
23.5,-0.004145689,0.0
22.2,-0.0042088004,0.0
20.7,-0.004225602,0.0
16.9,-0.0042069606,0.0
11.899999,-0.004166388,0.0
10.6,-0.004116411,0.0
9.8,-0.0040623257,0.0
10.899999,-0.003999889,0.0
14.0,-0.003921569,0.0
13.8,-0.0038236375,0.0
13.699999,-0.00370719,0.0
13.5,-0.0035746966,0.0
14.899999,-0.0034243674,0.0
16.9,-0.003244577,0.0
19.0,-0.0030229245,0.0
19.8,-0.0027636574,0.0
20.2,-0.0024850494,0.0
21.1,-0.0022060024,0.0
21.3,-0.0019453093,0.0
21.4,-0.0017265044,0.0
21.4,-0.00157696,0.0
21.3,-0.0015239891,0.0
21.4,-0.0015928195,0.0
21.6,-0.001807387,0.0
21.6,-0.0021922851,0.0
22.1,-0.0027726544,0.0
22.6,-0.0035705655,0.0
22.7,-0.004600781,0.0
23.2,-0.0058704615,0.0
23.5,-0.0073842797,0.0
24.1,-0.009151637,0.0
24.6,-0.011190534,0.0
25.0,-0.013524985,0.0
24.7,-0.016178511,0.0
24.0,-0.019168157,0.0
23.9,-0.022493202,0.0
23.8,-0.026101217,0.0
21.7,-0.02983927,0.0
20.4,-0.03345116,0.0
19.5,-0.03666441,0.0
18.4,-0.039309926,0.0
17.5,-0.0413737,0.0
18.0,-0.042935647,0.0
19.1,-0.044029154,0.0
20.2,-0.04452791,0.0
21.9,-0.04415375,0.0
23.9,-0.042583946,0.0
24.8,-0.039614122,0.0
25.2,-0.03534561,0.0
26.0,-0.030239362,0.0
26.9,-0.024934663,0.0
28.5,-0.020003619,0.0
30.0,-0.015834047,0.0
31.5,-0.012636595,0.0
32.5,-0.010485004,0.0
33.0,-0.009388621,0.0
33.7,-0.009389748,0.0
36.3,-0.010522952,0.0
38.4,-0.012582571,0.0
39.2,-0.014956316,0.0
41.0,-0.01681663,0.0
42.2,-0.017554559,0.0
44.5,-0.017024912,0.0
46.2,-0.015470065,0.0
46.7,-0.013342962,0.0
46.3,-0.011164591,0.0
46.4,-0.009406871,0.0
47.1,-0.008408392,0.0
48.3,-0.0083464775,0.0
49.4,-0.009235576,0.0
49.2,-0.010906629,0.0
49.1,-0.0129988305,0.0
49.4,-0.015023718,0.0
49.4,-0.016470557,0.0
50.3,-0.016876511,0.0
52.0,-0.01586845,0.0
53.8,-0.013255502,0.0
55.3,-0.009213181,0.0
56.4,-0.004426917,0.0
57.0,5.5580284E-5,0.0
57.2,0.0032375674,0.0
56.7,0.004500335,0.0
56.3,0.0036617378,0.0
55.8,9.1756636E-4,0.0
55.6,-0.0031623265,0.0
55.5,-0.007637793,0.0
56.5,-0.011381129,0.0
57.2,-0.013446525,0.0
57.1,-0.013414871,0.0
56.7,-0.011519287,0.0
55.9,-0.008513842,0.0
55.2,-0.0053509898,0.0
54.1,-0.0028026523,0.0
52.7,-0.0012199008,0.0
51.5,-5.4609345E-4,0.0
50.0,-5.0216226E-4,0.0
49.1,-7.817265E-4,0.0
48.6,-0.0011666038,0.0
48.2,-0.0015568524,0.0
47.7,-0.0019474687,0.0
47.5,-0.002385159,0.0
47.9,-0.002923037,0.0
48.4,-0.003579555,0.0
48.5,-0.004310627,0.0
48.2,-0.005014756,0.0
47.7,-0.0055758534,0.0
48.0,-0.00590634,0.0
48.6,-0.005950467,0.0
49.6,-0.0056636385,0.0
50.7,-0.005024657,0.0
52.0,-0.004114651,0.0
51.9,-0.0032245605,0.0
50.7,-0.0028666942,0.0
47.8,-0.0035382698,0.0
43.9,-0.0052802158,0.0
43.5,-0.0074463976,0.0
43.2,-0.009063101,0.0
43.6,-0.009487631,0.0
43.0,-0.008704798,0.0
42.5,-0.007113641,0.0
40.8,-0.005189021,0.0
37.5,-0.0032976207,0.0
34.5,-0.0016606962,0.0
33.5,-3.8175873E-4,0.0
32.3,5.165086E-4,0.0
30.4,0.0010664085,0.0
29.2,0.0013330469,0.0
28.3,0.0013941852,0.0
27.1,0.0013237149,0.0
26.4,0.0011788787,0.0
27.1,9.959445E-4,0.0
28.5,7.9620513E-4,0.0
29.9,5.9660827E-4,0.0
29.5,4.1246857E-4,0.0
28.5,2.5256682E-4,0.0
27.4,1.19761E-4,0.0
26.5,1.4883504E-5,0.0
22.7,-6.376197E-5,0.0
18.7,-1.2090693E-4,0.0
14.899999,-1.622134E-4,0.0
12.8,-1.919378E-4,0.0
10.399999,-2.1212983E-4,0.0
5.9,-2.2490087E-4,0.0
5.0,-2.3437174E-4,0.0
3.5,-2.4349973E-4,0.0
3.099999,-2.506337E-4,0.0
3.9,-2.533226E-4,0.0
4.9,-2.5351808E-4,0.0
4.8,-2.5528614E-4,0.0
6.099999,-2.6005102E-4,0.0
8.1,-2.6611047E-4,0.0
10.0,-2.70982E-4,0.0
10.5,-2.735339E-4,0.0
10.199999,-2.7379845E-4,0.0
10.699999,-2.7152896E-4,0.0
10.8,-2.6550118E-4,0.0
12.399999,-2.530796E-4,0.0
15.399999,-2.3075537E-4,0.0
17.7,-1.961731E-4,0.0
18.3,-1.4948688E-4,0.0
19.4,-9.321672E-5,0.0
20.5,-3.176806E-5,0.0
22.4,2.9742634E-5,0.0
22.7,8.7747736E-5,0.0
25.4,1.41652E-4,0.0
27.9,1.9337941E-4,0.0
29.9,2.462349E-4,0.0
31.6,3.0303135E-4,0.0
32.9,3.6304846E-4,0.0
33.7,4.1993792E-4,0.0
34.0,4.6073296E-4,0.0
34.5,4.6340036E-4,0.0
35.8,3.9175412E-4,0.0
37.4,1.8815033E-4,0.0
39.3,-2.2874115E-4,0.0
39.9,-9.5344684E-4,0.0
40.8,-0.0020733254,0.0
42.5,-0.0036322111,0.0
44.1,-0.005570854,0.0
45.4,-0.0076844236,0.0
45.7,-0.009658847,0.0
45.8,-0.01117861,0.0
46.2,-0.012025581,0.0
45.5,-0.012110254,0.0
44.1,-0.011450101,0.0
43.3,-0.010141721,0.0
42.7,-0.008350842,0.0
43.0,-0.0063071977,0.0
44.2,-0.004276683,0.0
45.7,-0.0025036077,0.0
47.1,-0.0011484881,0.0
48.4,-2.5739046E-4,0.0
50.1,2.2280564E-4,0.0
51.2,4.00811E-4,0.0
52.3,3.9773903E-4,0.0
53.3,3.1941332E-4,0.0
54.4,2.4307705E-4,0.0
55.5,2.127965E-4,0.0
55.0,2.4014492E-4,0.0
53.9,3.1045155E-4,0.0
54.0,3.9608375E-4,0.0
54.7,4.7214242E-4,0.0
55.9,5.2551605E-4,0.0
57.1,5.5476016E-4,0.0
58.2,5.6534796E-4,0.0
59.2,5.6466163E-4,0.0
59.9,5.5889116E-4,0.0
60.4,5.522118E-4,0.0
60.9,5.471059E-4,0.0
60.8,5.447154E-4,0.0
60.8,5.4502307E-4,0.0
61.6,5.4714817E-4,0.0
62.5,5.5009656E-4,0.0
63.0,5.541435E-4,0.0
63.2,5.619358E-4,0.0
63.6,5.772402E-4,0.0
63.3,6.006409E-4,0.0
63.6,6.239711E-4,0.0
63.5,6.2454323E-4,0.0
